title,price
"ALVAREZ THOMAS, AVDA. 1000",USD 138.000
GUEVARA 400,USD 102.000
GUEVARA 400,USD 84.900
GUEVARA 400,USD 99.500
GUEVARA 400,USD 99.500
GUEVARA 400,USD 82.400
Virrey Del Pino 2400,USD 94.000
"Virrey Loreto 3300, Piso 2",USD 120.000
"Olleros 2500, Piso 11",USD 240.000
Av. Federico Lacroze 3600,USD 510.000
Av. Crámer 758,USD 134.090
Av. Crámer 758,USD 184.800
"Virrey A Olaguer Y Feliu 2900, Piso 2",USD 210.000
Av. Crámer 758,USD 245.025
Av. Crámer 758,USD 207.460
Av. Crámer 758,USD 399.168
Álvarez Thomas 875 - 1 er I,USD 112.576
Federico Lacroze al 2700,USD 190.000
"Virrey Loreto 3700, Piso PB",USD 69.800
Angel J. Carranza al 1100,USD 77.000
Avenida Cordoba al 6200,USD 120.000
"P Conde 1400, Piso 2",USD 90.000
Alvarez Thomas 1200,USD 75.000
"ARREDONDO, VIRREY 3400",USD 132.000
Charlone 500,USD 219.000
"Tte B Matienzo 2400, Piso 3",USD 140.000
Ciudad De La Paz  1000 1000,USD 76.900
M Zapata 100,USD 160.000
Virrey Loreto al 3400,USD 240.000
Virrey Olaguer y Feliu al 3400,USD 230.000
"Lambare 1100, Piso 3",USD 149.000
Teodoro Garcia 2698,USD 440.000
Conesa al 1100,USD 135.000
Av. Crámer 758,USD 128.260
"Av F Lacroze 2700, Piso 8",USD 180.000
Av. Crámer 758,USD 212.520
Virrey Aviles 2700,USD 110.000
Av. Alvarez Thomas al 1700,USD 105.000
Av. Alvarez Thomas al 1700,USD 90.000
Av. Alvarez Thomas al 1700,USD 110.000
Avenida Córdoba  al 6100,USD 198.500
Álvarez Thomás 875 - 1 ero G,USD 107.000
Av. Crámer 758,USD 131.175
Av. Crámer 758,USD 203.280
Av. Crámer 758,USD 191.675
Av. Crámer 758,USD 283.833
Av. Cordoba al 6100,USD 110.000
Valentín Gómez  3100,USD 55.000
Av. Crámer 758,USD 286.440
DIAZ VELEZ AV. 3800,USD 85.000
Valentín Gomez 3800,USD 95.000
Zarraga,USD 400.000
"Cramer 700, Piso 6",USD 131.175
Av. Alvarez Thomas 1100,USD 140.000
"A Delgado 1100, Piso 7",USD 159.500
VUELTA DE OBLIGADO al 1100,USD 95.000
Vidal  al 1400,USD 239.000
"Consultar dirección , Piso PB",USD 135.000
"Elcano  3100, Piso 3",USD 109.000
"CESPEDES  3200, Piso 1",USD 142.000
Av Cordoba  al 6200,USD 122.000
"Virrey Loreto 3700, Piso 2",USD 140.000
Amenabar al 100,USD 97.500
Amenabar al 100,USD 61.800
Moldes al 800,USD 77.000
Av. Rivadavia  3200,USD 140.000
Av. Cabildo 1200,USD 130.000
Av. Díaz Vélez  3700,USD 100.000
Alvarez Thomas  al 800,USD 70.000
Alvarez Thomas  al 800,USD 110.000
Alvarez Thomas  al 800,USD 70.000
Alvarez Thomas  al 800,USD 70.000
Zabala 3000,USD 209.000
Alvarez Thomas  al 800,USD 70.000
"Maure 2400, Piso 9",USD 95.000
Av. Federico Lacroze  3100,USD 80.000
Maure 2500,USD 113.000
Freire 1500,USD 154.816
Freire 1500,USD 79.326
Cnel J Moldes 900,USD 300
Freire 1500,USD 225.984
Freire 1500,USD 291.305
Conde 1000,USD 202.000
Teodoro García  2600,USD 110.000
virrey loreto  al 3100,USD 139.500
Conesa 600,USD 90.000
Teodoro García  2600,USD 145.000
"Av Sarmiento 3500, Piso 3",USD 79.000
Maure 2900,USD 238.000
Moldes al 800,USD 145.500
"Maure 2400, Piso 6",USD 54.000
Virrey Arredondo  al 2400,USD 76.000
Moldes al 800,USD 76.100
Moldes al 800,USD 205.000
"Arévalo 1300, Piso 6",USD 130.000
Freire 1500,USD 211.702
Teodoro García 2800,USD 155.000
Maure 2500,USD 109.000
DUMONT SANTOS 3400,USD 225.000
Maure 2500,USD 99.000
"Ciudad De La Paz 500, Piso 2",USD 80.000
Freire 1500,USD 150.179
Enrique Martinez al 1200,USD 120.000
Av. Cordoba al 6200,USD 120.000
Virrey Loreto al 3100,USD 170.000
Delgado al 600,USD 149.800
Moldes  al 800,USD 209.000
Palpa al 2600,USD 118.500
Moldes al 800,USD 181.000
Moldes al 800,USD 97.500
Ciudad de la Paz 547,USD 92.000
Avenida Corrientes 6400,USD 80.000
Maure al 3900,USD 144.000
Giribone 700,USD 85.000
Alvarez Thomas 1400,USD 190.000
Cramer 300,USD 75.000
Amenabar al 800,USD 83.026
Amenabar  al 800,USD 146.476
Amenabar al 800,USD 217.197
Amenabar al 800,USD 87.763
Bulnes 100,USD 85.000
"Moldes 800, Piso 6",USD 81.766
Amenabar al 800,USD 140.243
Amenabar al 800,USD 79.493
Amenabar al 800,USD 95.927
Aguilar  2970  6 piso A,USD 119.500
Aguilar  2970 7 piso B,USD 124.000
"Virrey Loreto 3600, Piso 4",USD 153.000
"Virrey Loreto 3600, Piso 4",USD 79.000
Moldes al 800,USD 128.000
Delgado al 600 y Av. F. Lacroze,USD 120.000
"J Newbery 3100, Piso 6",USD 78.000
Amenabar  al 900,USD 250.000
"Elcano 3400, Piso 7",USD 107.000
Ciudad de la Paz 1400,USD 135.000
Teodoro Garcia 3100,USD 230.000
Freire 1500,USD 102.877
"Av Forest 1100, Piso 4",USD 148.000
Santos Dumont 3454 pisó 5 dpto 100,USD 230.000
Av. Forest al 800,USD 100.000
"Ciudad de la Paz 100, Piso 1",USD 115.000
Av. Álvarez Thomas 800. Entre Palpa y CÉspedes,USD 75.000
"SANTOS DUMONT 2300, Piso 7",USD 155.000
Giribone al 700 (RBB),USD 107.000
Alvarez Thomas  al 300,USD 100.625
"SANTOS DUMONT 2300, Piso 5",USD 139.500
"Virrey Aviles 2900, Piso 6",USD 109.000
Cordoba al 6200,USD 85.000
Conde 700,USD 130.000
Aguilar  2970  7 piso A,USD 122.000
Aguilar  2970  2 piso A,USD 107.500
Castro Barros 500,USD 68.000
"Estado De Israel 4300, Piso 6",USD 340.000
Lambaré 900,USD 150.000
"Billinghurst 500, Piso 4",USD 150.000
Pringles 200,USD 60.000
"CORDOBA, AVDA. 6500, Piso 6",USD 345.000
Av. Díaz Vélez 3700,USD 79.000
"OLLEROS 3800, Piso 4",USD 188.000
"CONDE 1200, Piso PB",USD 165.000
Av. Federico Lacroze 3000,USD 10.000
Fraga 700,USD 110.000
Virrey Avilés al 2900,USD 110.000
Virrey Avilés al 2985 2D,USD 105.000
Soler   6000 6000,USD 399.000
CIUDAD DE LA PAZ al 400,USD 120.000
"DUMONT SANTOS  3700, Piso 4",USD 88.000
"DUMONT SANTOS  3700, Piso 2",USD 74.000
Humahuaca al 3700,USD 92.000
Juan Domingo Perón al 3800,USD 121.462
Humahuaca al 3700,USD 74.000
Humahuaca al 3900,USD 69.900
Acuña de Figueroa al 700,USD 49.900
Av Medrano  200,USD 179.000
"Av. Belgrano 4100, Piso 1",USD 65.000
Av B Rivadavia 4200,USD 575.000
"Av Belgrano 4100, Piso 1",USD 57.000
Cespedes 3200,USD 299.000
Humahuaca  al 3700,USD 47.000
"Maure 2400, Piso 3",USD 290.000
Virrey Avilés al 2900,USD 135.000
Cespedes al 2400,USD 93.000
Virrey Arredondo  2600,USD 95.000
AMENABAR al 1500,USD 240.000
JORGE NEWBERY al 3000,USD 97.000
Concepcion Arenal al 3400,USD 165.000
Hidalgo 1000,USD 125.000
Ramos Mejia 1000,USD 62.000
Guardia Vieja 4100,USD 49.000
Rocamora 4500,USD 97.500
Guardia Vieja 4300,USD 55.000
Gascón 900,USD 125.000
33 orientales al 100,USD 285.000
Jose E Colombres 100,USD 100.000
"YATAY 1000, Piso 6",USD 85.000
"Tte Cnel J P Giribone 700, Piso 4",USD 110.000
Don Bosco 3800,USD 49.500
Av Federico Lacroze al 2700,USD 205.000
Palpa 2400,USD 465.000
Moldes al 800,USD 212.000
Palpa 2400,USD 400.000
Moldes al 800,USD 151.200
Federico Lacroze al 3200,USD 120.000
Federico Lacroze al 3200,USD 120.000
Federico Lacroze al 3200,USD 120.000
Gral. E. Martinez 1200,USD 198.000
Moldes al 800,USD 135.000
Dorrego al 1700,USD 91.900
Teodoro Garcia y Av. Cramer Piso 4°,USD 91.500
"AGUILAR 2800, Piso 10",USD 115.000
Pringles  800 800,USD 102.000
Rivadavia e/ Mario Bravo y Billinghurst,USD 137.000
"Moreno 2900, Piso 2",USD 60.000
Charlone y Heredia- Unidad   2 03,USD 129.594
Charlone y Heredia- Unidad  8 04,USD 153.482
Charlone y Heredia- Unidad 3 03,USD 132.834
Charlone y Heredia- Unidad  2 05,USD 153.981
Charlone y Heredia- Unidad 7 08,USD 175.919
Charlone y Heredia- Unidad 7 03,USD 148.057
Charlone y Heredia- Unidad  6 03,USD 143.745
Charlone y Heredia- Unidad 3 05,USD 157.831
Charlone y Heredia- Unidad   3 08,USD 157.831
Charlone y Heredia- Unidad  5 05,USD 160.991
Charlone y Heredia- Unidad 5 08,USD 165.821
Charlone y Heredia- Unidad 4 08,USD 157.065
Charlone y Heredia- Unidad 6 05,USD 170.795
Charlone y Heredia- Unidad  7 05,USD 175.919
Charlone y Heredia- Unidad 6 08,USD 170.795
"Virrey Liniers 100, Piso 0",USD 79.900
"Tte Gral Juan D Peron 3500, Piso 2c",USD 100.900
"Tte Gral Juan D Peron 3500, Piso 2a",USD 94.900
Charlone y Heredia- Unidad  2 04,USD 190.652
Charlone y Heredia- Unidad 8 03,USD 153.482
Charlone y Heredia- Unidad 3 04,USD 195.418
Charlone y Heredia- Unidad 1 07,USD 119.995
Charlone y Heredia- Unidad 7 01,USD 217.815
Charlone y Heredia- Unidad 7 04,USD 217.815
Charlone y Heredia- Unidad 3 07,USD 133.690
Charlone y Heredia- Unidad  2 02,USD 130.429
Charlone y Heredia- Unidad 3 06,USD 133.690
Charlone y Heredia- Unidad  4 06,USD 137.032
Charlone y Heredia- Unidad 2 06,USD 130.429
Charlone y Heredia- Unidad  2 07,USD 130.429
Charlone y Heredia- Unidad 4 07,USD 137.032
Charlone y Heredia- Unidad 6 04,USD 211.471
Charlone y Heredia- Unidad 5 06,USD 140.458
Charlone y Heredia- Unidad  5 07,USD 140.458
Charlone y Heredia- Unidad  6 06,USD 144.672
Concepción Arenal al 3600,USD 520.000
J De Amenabar 700,USD 67.000
"Teniente Benjamin Matienzo  2500, Piso 1",USD 187.000
"CONDE 900, Piso 3",USD 75.000
Delgado  1000,USD 169.000
Cramer al 700,USD 100.700
Cramer al 700,USD 155.800
Álvarez Thomas al 1100,USD 135.000
"AGUILAR 2800, Piso 9",USD 135.000
Olleros al 3500,USD 189.000
"Teodoro García 2800, Piso 7",USD 173.000
Moldes 820 S404,USD 153.500
Moldes 820 N209,USD 153.000
Moldes 820 S414,USD 96.500
Moldes 820 N102,USD 77.500
Moldes al 800,USD 205.000
Charlone y Heredia- Unidad 1 02,USD 119.995
Charlone y Heredia- Unidad 1 03,USD 119.226
mario bravo al 400,USD 220.000
Av B Rivadavia 3300,USD 90.000
"Torre Lumiere. 2 ambientes, Amenities premium.",USD 183.573
LUMIERE 1 AMBIENTE. Amenities premium.,USD 116.899
Corrientes 3841,USD 255.895
Corrientes 3841,USD 446.823
ESTADO DE PALESTINA al 1000,USD 165.000
Mario Bravo al 700,USD 154.700
"Pje F Rauch 3900, Piso 2",USD 170.000
Billinghurst 300,USD 82.000
GUARDIA VIEJA 4300,USD 52.000
Bulnes 900,USD 105.000
Av B Rivadavia 4200,USD 575.000
Avenida Belgrano 3300,USD 189.000
GALLO 600,USD 130.000
CORRIENTES 4500,USD 84.500
Av. de los Incas al 3500 (Av. Forest y  Gral. Enrique Martinez),USD 119.000
"Avda. Fdco. Lacroze 3300, Piso PB",USD 129.000
Cramer al 700,USD 164.220
"J Salguero 1000, Piso 3",USD 119.000
Avenida Diaz Velez 3500. Entre Mario Bravo y Billinghurst,USD 134.000
Gascón al 500,USD 75.000
Don Bosco 3400,USD 63.000
Humahuaca 4200,USD 130.000
Sanchez De Loria 100,USD 200.000
Bartolome Mitre al 4000,USD 152.000
Esteban A Gascon 600,USD 129.900
Quito 3700,USD 58.000
Avellaneda 100,USD 156.000
"Av Belgrano 3600, Piso 8",USD 85.000
AV INDEPENDENCIA al 4140,USD 229.500
Avellaneda 100,USD 235.000
Venezuela  2300,USD 110.000
AV INDEPENDENCIA al 4140,USD 215.000
Moldes al 1200,USD 206.631
Moldes al 1200,USD 194.556
Moldes al 1200,USD 157.985
Moldes al 1200,USD 159.072
Moldes al 1200,USD 178.028
Moldes al 1200,USD 179.873
Moldes al 1200,USD 152.660
Moldes al 1200,USD 158.964
Av Castro Barros 100,USD 80.000
"Medrano  300, Piso 1",USD 118.000
Estado de Palestina 600,USD 72.000
Don Bosco 3500,USD 90.000
Av Hipólito Yrigoyen 3300,USD 85.000
Avenida Rivadavia 3900. Entre Yapeyú y Av. Castro Barros,USD 99.000
"Rawson 100, Piso 6",USD 50.000
"Venezuela   4300 5°  4300, Piso 5",USD 66.000
Virrey Loreto al 3500,USD 71.800
Gallo 600,USD 130.000
Virrey Loreto al 3500,USD 98.900
Moldes al 800,USD 82.500
DUMONT SANTOS 3400,USD 245.000
"LEMOS, JUAN 200",USD 179.000
Moldes 820 N 805,USD 81.500
AV. JUAN B. JUSTO  2300,USD 145.720
AV. JUAN B. JUSTO  2300,USD 107.788
Corrientes 4600,USD 160.000
Palestina  800 800,USD 220.000
Gallo 600,USD 220.000
SARMIENTO 4300,USD 210.000
AV. CORRIENTES 4200,USD 97.000
José Mármol 100,USD 180.000
Pringles al 900,USD 75.000
PANAMA 900,USD 200.000
Av. Corrientes  3300,USD 320.000
JERONIMO SALGUERO 500,USD 73.000
Av B Rivadavia 3500,USD 140.000
AVENIDA BELGRANO 3600,USD 79.000
Cramer 1680,USD 188.000
Aguilar 2800*  2do. Piso - Departamento 3 Amb. C/ PATIO y LAVADERO - Sup. Total 71 m².  Por m²  2650,USD 188.000
Concepción Arenal al 3400,USD 210.000
"Santos Dumont 3454*  3er. Piso.  4 Amb. C/ Bcón, Seg. 24hs. Amenities. Parque, Piletas C/  Solarium,  SUM, Gim., Laundry. Resto /Bar . Vigi. 24 hs. Sup. Tot.:  118,00 m2 - por m2:  USD 2700",USD 320.000
Olleros 2400  ***  G  5to. C/f. Depto de 3 Amb. c/ Bcón y toilette.  Coch.. Sup. Tot. 90 M² Por m2. 2200,USD 225.000
"Álvarez Thomas y Olleros**  Dúplex . Depto.  4 Amb. C/ COCHERA . Piscina, AMENITIES. Sup. Total 131,80 M² Por M²  usd 1960",USD 260.000
Rio De Janeiro 600,USD 145.000
"Tte Gral Juan D Peron 4300, Piso 1",USD 120.000
Av Rivadavia 3500,USD 140.000
"Concepción Arenal  3400 * Fte. 5º piso. 2 amb. c/ balcón. AMENITIES.  Piscina 17.00m. x 5,00m.,  parque, SUM, gimnasio. Laundry.  Resto / bar, Vig. 24 hs.  Sup. tot.:  57,05 m2 - por m2: 2950",USD 180.000
PRINGLES al 800,USD 149.999
"HUMAHUACA 4600, Piso 5",USD 52.000
Medrano al 400,USD 200.000
Av. Rivadavia 3200,USD 54.000
"HUMAHUACA 4300, Piso 5",USD 100.000
"Billingurst 100, Piso 6",USD 100.000
"Don Bosco 4100, Piso 6",USD 250.000
"Av Belgrano 3600, Piso 3",USD 85.000
AV INDEPENDENCIA al 4140,USD 295.315
AV INDEPENDENCIA al 4140,USD 333.810
AV INDEPENDENCIA al 4140,USD 338.845
Elcano al 3400,USD 382.000
"Delgado 500, Piso 2",USD 65.000
Av. Elcano  3400,USD 115.000
Monroe al 2900 PH A ESTRENAR NO RECICLADO. HECHO A NUEVO - TERRAZA - PARRILLA -PATIO,USD 195.000
Av Federico Lacroze al 3000,USD 120.000
TEODORO GARCIA  3300,USD 350.000
Distrito Colegiales  departamento 3 ambientes en venta,USD 218.463
"Gallo 400, Piso 1",USD 135.000
Yatay  700,USD 64.900
MEDRANO 400,USD 149.900
FRANKLIN 2000,USD 68.900
SALGUERO 600,USD 149.000
"Av Corrientes 4400, Piso 11",USD 227.000
"Hipolito Yrigoyen 3300, Piso 11",USD 85.000
Valentín Gómez 2700,USD 74.900
Av. diaz velez  3900,USD 72.000
BULNES 200,USD 82.000
Venezuela 4400,USD 143.000
Av. Córdoba al 3800,USD 139.000
"DON BOSCO 3400, Piso 6",USD 69.000
"Esteban A Gascon 1000, Piso 12",USD 125.000
CRAMER 700,USD 174.250
CRAMER 700,USD 182.250
Moldes al 800,USD 145.500
Moldes al 800,USD 205.000
Moldes al 800,USD 76.100
Av. Corrientes al 3800 - Lumiere Urbano,USD 135.000
Moldes al 800,USD 301.500
sarmiento al 4200,USD 91.000
Esteban A Gascon 700,USD 128.000
Sarmiento al 3800,USD 199.000
MORENO  2900,USD 53.900
Rio de Janeiro al 300,USD 96.000
Rivadavia 3900,USD 145.000
Don Bosco 3800,USD 143.000
24 de Noviembre 100,USD 65.000
Billinghurst 500,USD 290.000
Lambare 900,USD 65.000
Pringles 800,USD 100.000
"Dr T De Anchorena 200, Piso 7",USD 73.000
"DIAZ VELEZ, AVDA. 3800, Piso 5",USD 119.000
Av Corrientes al 2800,USD 69.000
CRAMER 700,Consultar precio
"Virrey Liniers 100, Piso 9",USD 69.500
Distrito Colegiales - Moldes al 800,USD 145.500
Cabildo 1100,USD 159.000
Moldes,USD 86.000
Distrito Colegiales - Moldes al 800,USD 77.000
Moldes,USD 205.000
Quito 4000,USD 89.000
Gallo 1200 piso 2do por escalera,USD 168.000
Bartolome Mitre 3900,USD 195.000
Av Corrientes 4600,USD 159.000
AV INDEPENDENCIA al 4140,USD 273.000
HUMAHUACA 4600,USD 105.000
Rivadavia 4200,USD 285.000
Hipolito Yrigoyen 3300,USD 60.000
Juan Domingo Perón e/ Gascón y Estado de Palestina,USD 98.000
"MAZA 600, Piso 1",USD 60.000
José Bonifacio 1100,USD 133.000
Juan Domingo Perón e/ Gascón y Estado de Palestina,USD 98.000
"Moreno 3600, Piso 6",USD 45.000
Querandíes 4400,USD 146.500
Venezuela 3800,USD 98.000
"AV. BELGRANO  3500, Piso 1",USD 46.000
Superi 1400,USD 113.000
Teodoro Garcia al 2600,USD 145.000
Teodoro Garcia al 2600,USD 552.000
Moldes 800,USD 205.000
Teodoro Garcia al 2600,USD 265.000
Av. Boedo al 200,USD 157.000
Av. Boedo al 200,USD 94.000
Av. Boedo al 200,USD 48.400
QUITO al 4000,USD 95.000
Av. Belgrano  al 3600,USD 115.500
Av. Belgrano  al 3600,USD 167.700
"Rio de Janeiro  900, Piso 1",USD 79.000
Bulnes 800,USD 97.000
A Troilo 900,USD 350.000
Hipolito Yrigoyen al 3600,USD 115.000
"Quintino Bocayuva  700, Piso 5",USD 91.000
Acuña de Figueróa  al 900,USD 75.000
Rawson 200,USD 72.000
"Esteban A Gascon 900, Piso 3",USD 64.900
SALGUERO JERONIMO 700,USD 72.000
Lezica  al 4300,USD 145.000
Amenabar 700,USD 70.000
Maza  28,USD 143.400
RIO DE JANEIRO 500,USD 76.000
"Querandies 4400, Piso 3",USD 145.000
"Don Bosco 3400, Piso 3",USD 89.500
Castro Barros y San Juan,USD 112.000
MARIO BRAVO 100,USD 129.900
Av. Carlos Calvo 3200,USD 140.000
Av M Boedo 300,USD 140.000
RIO DE JANEIRO 500,USD 103.000
"Billinghurst 400, Piso PB",USD 110.000
Guardia Vieja 4300,Consultar precio
Medrano 500,USD 125.000
Corrientes  al 3800,USD 77.924
Corrientes  al 3800,USD 108.108
Mario Bravo 200,USD 125.000
Mario Bravo 100,USD 60.000
Guardia Vieja 4300,USD 57.000
"Mario Bravo  600, Piso 4",USD 78.000
"Yapeyu 100, Piso 1",USD 245.000
"AGUILAR 2800, Piso 2",USD 87.000
Avenida Federico Lacroze al 2600,USD 59.000
Av Rivadavia  4300,USD 60.000
Av. de los Incas al 3500 (Av. Forest y  Gral. Enrique Martinez),USD 119.000
Moldes 1200,USD 139.772
Pje Lucero 200,USD 65.000
Acuña Figueroa  al 300,USD 35.000
PERON 3800,USD 130.000
Dr J Valentin Gomez 3800,USD 170.000
Acuña Figueroa al 300,USD 41.500
Tucuman al 3300,USD 65.600
Av Díaz Velez 3500,USD 95.000
Lavalle 3700,USD 67.500
Sanchez de Bustamante al 300,USD 63.000
Av Gral Diaz Velez 4000,USD 110.000
Mario Bravo 900,USD 73.000
"LEZICA 4400, Piso 3",USD 160.000
"SANCHEZ DE BUSTAMANTE 300, Piso 5",USD 58.000
"Bulnes 400, Piso 6",USD 115.000
Av. Corrientes al 4500,USD 177.000
Rio de Janeiro al 1000,USD 200.000
BILLINGHURTS 300,USD 105.000
Estado de Israel al 4500,USD 63.499
"Palestina 600, Piso 4",USD 290.000
Av B Rivadavia 4200,Consultar precio
Tte Juan Domingo Perón 4100,USD 48.000
Don Bosco 3800,USD 55.000
av Corrientes 4 al 4200,USD 158.000
Castro Barros 800,USD 59.000
Av. Rivadavia 2300,USD 99.900
Av. Corrientes 5600,USD 78.000
Av. Díaz Vélez 4100,USD 45.000
Querandíes 4400,USD 105.000
Francisco Acuña de Figueroa 900,USD 160.000
Diaz Velez 3900,USD 320.000
Av Gral Diaz Velez 4100,USD 169.000
"Moreno 3600, Piso 9",USD 75.000
Av. La Plata 400,USD 85.000
Méjico al 3700,USD 42.000
JOSÉ MARMOL 100,USD 98.000
"CORRIENTES, AVDA. 4500",USD 159.000
Bulnes 100,USD 48.500
Juan Domingo Perón 4300,USD 123.000
Medrano 828 10° A - SOLAR QUEENS,USD 91.670
Av Gral Diaz Velez 4100,USD 94.900
Av. Rivadavia 4300,USD 209.000
Cnel J Pringles 200,USD 152.000
Av Corrientes 4100,USD 228.000
PALESTINA 800,USD 102.900
PALESTINA 800,USD 217.900
"PASAJE RAUCH 3900, Piso 1",USD 145.000
"HIPOLITO YRIGOYEN 3700, Piso 6",USD 140.000
Esteban A Gascon 900,USD 135.000
"Avenida Díaz Vélez 4100, Piso 8",USD 60.000
Muñiz 500,USD 249.000
"Av M Boedo 500, Piso PB",USD 59.000
"Rio De Janeiro 500, Piso 1",USD 100.000
Billinghurst 900,Consultar precio
"Querandies 4400, Piso 8",USD 105.000
"Bartolome Mitre  al 4100 , Piso 5",USD 69.000
"Pje Cnel J F Bogado 4500, Piso 2",USD 88.000
"Castro Barros 100, Piso 4",USD 110.000
EXCELENTE DPTO 3 AMBIENTES EN ALMAGRO. SOBRE LA CALLE BILINGHURST 100,USD 145.000
maza 300,USD 98.000
Mario Bravo al 200,USD 83.000
Tte Gral Juan D Peron 3400,USD 115.000
"Virrey Liniers 500, Piso 3",Consultar precio
"Bulnes 600, Piso 9",USD 115.962
PALESTINA y ESTADO DE ISRAEL,USD 192.000
"AV. RIVADAVIA 4000, Piso 5",USD 150.000
Q Bocayuva  600 600,USD 69.900
"Yatay 400, Piso PB",USD 68.000
"Guardia Vieja 4200 PB ""C""",USD 120.000
PRINGLES al 800,USD 119.999
Avenida Corrientes al 3500,USD 139.999
Avenida Corrientes al 3500,USD 139.999
Yatay 700,USD 87.000
Hipolito Yrigoyen al 3300,USD 122.000
Rawson 200,USD 57.000
PRINGLES al 800,USD 119.999
Quito  4000,USD 130.000
PRINGLES 800,USD 159.999
PISO 8 - UNIDAD A - LACROZE 2664,USD 129.906
PISO 7 - UNIDAD B - LACROZE 2664,USD 101.504
PISO 7 - UNIDAD D - LACROZE 2664,USD 76.452
PISO 7 - UNIDAD C - LACROZE 2664,USD 130.709
PISO 8 - UNIDAD B - LACROZE 2664,USD 104.084
PISO 8 - UNIDAD C - LACROZE 2664,USD 130.305
Yatay 300,USD 75.000
Potosi 4428,USD 99.000
"POTOSI 4400, Piso 6",USD 138.000
"Potosi 4400, Piso 3",USD 105.000
"Potosi 4400, Piso 6",USD 107.000
"Potosi 4400, Piso 6",USD 99.000
"Potosi 4400, Piso 6",USD 138.000
"Av Estado De Israel 4300, Piso 8",USD 90.000
"Potosi 4400, Piso 1",USD 117.000
"Avda. Corrientes  4500, Piso 12",USD 255.000
PISO 1 - UNIDAD A - LACROZE 2664,USD 98.780
"Pasaje inca 3800, Piso 3",USD 167.000
TEODORO GARCIA  3300,USD 335.000
PISO 1 - UNIDAD C - LACROZE 2664,USD 128.150
PISO 2 - UNIDAD A - LACROZE 2664,USD 110.581
PISO 2 - UNIDAD C - LACROZE 2664,USD 114.093
PISO 2 - UNIDAD D - LACROZE 2664,USD 70.586
PISO 3 - UNIDAD A - LACROZE 2664,USD 113.802
"Av Gral Diaz Velez 3700, Piso 6",USD 230.000
Humahuaca y Bulnes al 3700,USD 56.500
"CORDOBA 3300, Piso 8",USD 130.000
Colombres 65 - 3 piso depto B,USD 92.800
PALESTINA  al 600,USD 83.900
Valentín Gómez al 3400,USD 58.000
"Colombres   100 1°  100, Piso 1",USD 190.000
"Hipólito Yrigoyen 4000, Piso 1",USD 120.000
Yatay 200,USD 75.000
Bulnes  200,USD 117.000
"Av. Boedo 400, Piso 1",USD 89.900
"BARROS CASTRO - (CABA) 200, Piso 2",USD 80.000
"CRAMER 800, Piso 1",USD 64.000
"CRAMER 300, Piso 2",USD 105.000
Enrique Martinez al 200 (Esq. Santos Dumont),USD 240.000
Olleros  al 3100,USD 220.000
Concepcion arenal  al 2900,USD 273.549
Enrique Martinez al 200 (Esq. Santos Dumont),USD 220.000
Teodoro Garcia y Alvarez Thomas,USD 147.000
Rivadavia al 3500,USD 159.000
Av. Corrientes al 4300,USD 87.900
"Lambare 800, Piso 3",USD 100.000
"M Bravo 400, Piso 7",USD 110.000
Don Bosco al 3800,USD 65.000
"MEDRANO 300, Piso 8",USD 165.000
"J Salguero 600, Piso 3",USD 138.000
Esteban A Gascon 700,USD 65.000
Valentín Gómez al 3800,USD 105.000
"Yatay 100, Piso 15",USD 115.000
Sarmiento 4311 - 3°C,USD 95.828
Gral Juan Lavalle 3600,USD 220.000
"YATAY 1000, Piso 1",USD 98.000
Rivadavia al 3500,USD 175.000
Moldes al 800,USD 88.000
Moldes al 800,USD 128.000
Moldes al 800,USD 87.300
Moldes al 800,USD 128.000
Moldes al 800,USD 128.000
Moldes al 800,USD 86.000
Moldes al 800,USD 76.100
Mexico 3700,USD 63.000
"Cordoba al 3200, CABA",USD 170.000
"Medrano 500, Piso 2",USD 68.000
"SARMIENTO 4600, Piso PB",USD 139.000
"PANAMA  900, Piso 1",USD 245.000
"Pje J Pedro Esnaola 600, Piso 7",USD 148.000
Sanchez de Bustamante al 100,USD 125.000
Diaz Velez al 3700,USD 170.000
Av. Diaz Velez 4458,USD 63.000
Sanchez de Bustamante 68 6° C,USD 109.500
"Avenida Rivadavia 4100, Piso 1",USD 270.000
Medrano 167 - 2ºB -,USD 99.900
"J Marmol 200, Piso PB",USD 120.000
Medrano 167 - 2ºB -,USD 94.900
Moldes al 800,USD 128.000
Moldes al 800,USD 94.400
Moldes al 800,USD 128.000
Moldes al 800,USD 128.000
Moldes al 800,USD 82.500
Lambaré 831 - 4° A,USD 222.600
Lambaré 831 - 5° A,USD 227.850
Lambaré 831 - 1° A,USD 246.750
Lambaré 831 - 1° B,USD 165.270
Lambaré 831 - 3° A,USD 222.285
Lambaré 831 - 2° A,USD 212.415
Lambaré 831 - 7° A,USD 262.500
Sarmiento 4311 - 9°C,USD 111.799
Sarmiento 4311 - 9°A,USD 115.315
Humahuaca y Bulnes al 3700,USD 56.500
Sarmiento 4311 - 8°C,USD 109.138
Sarmiento 4311 - 8°A,USD 138.367
Sarmiento 4311 - 6°C,USD 103.787
Sarmiento 4311 - 7°C,USD 106.475
Sarmiento 4311 - 5°C,USD 101.151
