Rank,title,AuthorName,Language,Price_normal,Id
2994,Livet efter døden i en Nøddeskal,Else Byskov,Dansk,69.95,9788743065623
2995,Jeg skriver til jer fordi ...,Paul Schiøtt,Dansk,64.95,9788755950214
2996,Du som er i Himlen,Morten Sabroe,Dansk,79.95,9788756797627
2997,Kunsten at dø,Anna Grue,Dansk,109.95,9788756797764
2998,Djævelens lærling,Kenneth Bøgh Andersen,Dansk,79.95,9788763815796
2999,Dødens terning,Kenneth Bøgh Andersen,Dansk,79.95,9788763815802
3000,Den forkerte død,Kenneth Bøgh Andersen,Dansk,79.95,9788763815819
2901,Sort land,Ahmad Mahmoud,Dansk,129.95,9788771590203
2902,Læringens DNA,Theresa Schilhab,Dansk,99.95,9788771843439
2903,Vintereventyret,Sarah Morgan,Dansk,149.95,9788771919554
2904,For enhver pris,Henrik Qvortrup,Dansk,179.95,9788772009759
2905,At skille sig af med en kat,Haruki Murakami,Dansk,179.95,9788772048543
2906,Stum sidder guden,Anna Jansson,Dansk,169.95,9788772389981
2907,Alene på fjeldet,Caroline Schack,Dansk,219.95,9788773397473
2908,Uglen dræber kun om natten,Samuel Bjørk,Dansk,129.95,9788775623747
2909,Den lille butik i Cornwall,Helen Pollard,Dansk,159.95,9788775714216
2910,Frivillighedens logik og dens politik,Anders La Cour,Dansk,199.95,9788776830489
2911,Sociolingvistik,Bettina Brandt-Nilsson,Dansk,54.95,9788779346321
2912,Trommeslager i Mørket,Per Vinther,Dansk,156.25,9788792558091
2913,Gyldholm,Johan Skjoldborg,Dansk,34.95,9788792883308
2914,I Kjøbenhavn,Gustav Esmann,Dansk,24.95,9788793205079
2915,Erstatningsret,Pia Vendelbo,Dansk,94.95,9788793392113
2916,Persondataret,Pia Vendelbo,Dansk,129.95,9788793392984
2917,Sangen om den gamle sømand,Samuel Coleridge,Dansk,159.95,9788793653986
2918,Nådesløse kvinder,Camilla Läckberg,Dansk,129.95,9788793983120
2919,Skjulte Løgne,Carrie Elks,Dansk,209.95,9788794169677
2920,"Rygestop? Du kan tro, du kan!",Christian Olsen,Dansk,39.95,9788798997047
2921,Den gode datter,Karin Slaughter,Dansk,139.95,9789150789454
2922,Konkursklubben,Mikael Lindholm,Dansk,149.95,9789150794014
2923,Rottelinjen,Lotte Hammer,Dansk,159.95,9789150794823
2924,Nøglen til mord,Anna Grue,Dansk,69.95,9788711996751
2925,Tryg søvn,Sine Ditlev Bihlet,Dansk,129.95,9788702374018
2926,Sæt skolen i spil,Thorkild Hanghøj,Dansk,139.95,9788772107264
2927,Detaljerne,Ia Genberg,Dansk,139.95,9788712072607
2928,Den skjulte,Linda Castillo,Dansk,199.95,9788740082395
2929,Enden på historien,Jan Guillou,Dansk,159.95,9788770074322
2930,Karens jul,Amalie Skram,Dansk,39.95,9788726342659
2931,Fremtids håb,Marcia Willett,Dansk,129.95,9788763837415
2932,Trygge rammer,Marcia Willett,Dansk,129.95,9788763837422
2933,Nye mål,Marcia Willett,Dansk,129.95,9788763837439
2934,det nemme og det ensomme,Asta Olivia Nordenhof,Dansk,159.95,9788793077850
2935,Assassin's Apprentice,Robin Hobb,Engelsk,36.27,9780007374038
2936,Godblind,Anna Stephens,Engelsk,79.95,9780008215910
2937,Intimacy,Henri J. M. Nouwen,Engelsk,69.95,9780061973796
2938,Fire Touched,Patricia Briggs,Engelsk,51.19,9780356501581
2939,"Gods of the Wyrdwood: The Forsaken Trilogy, Book 1",RJ Barker,Engelsk,94.95,9780356517223
2940,Italian Folktales,Italo Calvino,Engelsk,46.7,9780544283220
2941,Small Things Like These,Claire Keegan,Engelsk,94.95,9780571368716
2942,Scheherazade Goes West,Fatema Mernissi,Engelsk,132.11,9780743422536
2943,Hidden Potential,,Engelsk,169.95,9780753560075
2944,"Home: Habitat, Range, Niche, Territory",Martha Wells,Engelsk,19.95,9781250838865
2945,History of Animals: A Philosophy,Oxana Timofeeva,Engelsk,274.95,9781350011991
2946,Model Under Cover - A Crime of Fashion,Carina Axelsson,Engelsk,40.73,9781409579359
2947,Two For The Lions,Lindsey Davis,Engelsk,65.17,9781446455364
2948,Lockwood & Co: The Hollow Boy,Jonathan Stroud,Engelsk,65.17,9781448196043
2949,Headmaster: Lessons From The Rack Book 2,Tara Sue Me,Engelsk,41.86,9781472242754
2950,Destination Chile,Katy Colins,Engelsk,79.95,9781474046725
3001,De sidste timer,Minette Walters,Dansk,89.95,9788770070232
3002,Dem der dræber drømme sover aldrig,Jan Guillou,Dansk,159.95,9788770071185
3003,Den anden dødssynd,Jan Guillou,Dansk,159.95,9788770072557
3004,Et fund at dø for,Anders de la Motte,Dansk,159.95,9788770078726
3005,Bag lukkede døre,B.A. Paris,Dansk,129.95,9788771074994
3006,Smagen af lavendel ,Jo Thomas,Dansk,159.95,9788771166170
3007,Håndbog i konfliktløsning,Jørn Boye Nielsen,Dansk,149.95,9788771184006
3008,Om krig,Carl von Clausewitz,Dansk,139.95,9788771246629
3009,Døden løber maraton,Sofie Sarenbrant,Dansk,149.95,9788771377705
3010,Den grinende strisser,Maj Sjöwall,Dansk,89.95,9788771460773
3011,Det lukkede rum,Maj Sjöwall,Dansk,89.95,9788771460810
3012,Politimorderen,Maj Sjöwall,Dansk,89.95,9788771460827
3013,Terroristerne,Maj Sjöwall,Dansk,89.95,9788771460834
3014,Ægte amerikanske cowboybukser,Jan Guillou,Dansk,119.95,9788771466829
3015,1968,Jan Guillou,Dansk,119.95,9788771469059
3016,Sådan vinder du på oddset,Steffen Dam,Dansk,129.95,9788771595574
3017,Manualen,Kristian Leth,Dansk,74.95,9788771807493
3018,SKOLE-MIRAKLET 2030,Allan Tarp,Dansk,66,9788771965896
3019,Ekspeditionen til Asien,Benjamin Asmussen,Dansk,89.95,9788772198026
3020,De forsvundne kvinder,Pam Jenoff,Dansk,159.95,9788775620210
3021,Hvalernes sang,Jojo Moyes,Dansk,129.95,9788775622511
3022,Et afgørende valg,Lisa Berne,Dansk,159.95,9788775710799
3023,Øen i flammer,Suzanne Goldring,Dansk,159.95,9788775719495
3024,Langt væk hjemmefra,Ellie Dean,Dansk,179.95,9788775930739
3025,Den tavse dansker,Erich Erichsen,Dansk,34.95,9788779793705
3026,Erik Menneskesøn,Lars-Henrik Olsen,Dansk,89.95,9788793011700
3027,Spøgelseshuset,Benni Bødker,Dansk,54.95,9788793107106
3028,Et stykke af lykke,Anne Østby,Dansk,189.95,9788793681385
3029,60 år som frivillig,Thomas Thomsen,Dansk,129.95,9788793879058
3030,Lyset i Mørket,Kis Baadsgaard,Dansk,139.95,9788794169547
3031,Den italienske datter,Soraya Lane,Dansk,169.95,9788794384223
3032,Hippie 1,Peter Øvig Knudsen,Dansk,79.95,9788799460465
3033,Spisning og sensitivitet - hjælp til børn og unge.,Athina Delskov,Dansk,179.95,9788799657605
3034,Tanke Bolsjer,Christian Olsen,Dansk,89.95,9788799661725
3035,Fra Fejlfinder til Ressourcedetektiv - når anerkendelse kommer fra hjertet,Hanne Aalling Risager,Dansk,179.95,9788799662210
3036,El Principito,Author,Spansk,10.49,9788826088914
3037,En fransk affære,Jennifer Bohnet,Dansk,79.95,9788702362176
3038,Solskin og parmesan,Christoffer Holst,Dansk,79.95,9788702317848
3039,Heksedrengen,Lone Theils,Dansk,149.95,9788711967706
3040,Åben og undersøgende matematik,Pernille Pind,Dansk,249.95,9788792435347
3041,Efter festen,Bjarke Dahl Mogensen,Dansk,209.95,9788712074533
3042,Lilletrommen,Jens Nielsen,Dansk,199.95,9788771966411
3043,Turen går til Skotland,Bjarne Nørum,Dansk,35,9788740063707
3044,En ny tid,Ida Jessen,Dansk,49.95,9788702314892
3045,Håndbog i Lean,Lars Tegl Rasmussen,Dansk,239.95,9788792244123
3046,Day The Crayons Quit,JEFFERS,Engelsk,9.95,9780007513772
3047,Alcohol Experiment,Annie Grace,Engelsk,65.17,9780008293482
3048,Nemesis Games,James S. A. Corey,Engelsk,60.51,9780356504247
3049,Babylon's Ashes,James S. A. Corey,Engelsk,29.95,9780356504285
3050,Persepolis Rising,James S. A. Corey,Engelsk,55.85,9780356510293
3051,Tiamat's Wrath,James S. A. Corey,Engelsk,55.85,9780356510330
3052,Leviathan Falls,James S. A. Corey,Engelsk,60.51,9780356510378
3053,Discontented Little Baby Book,Pamela Douglas,Engelsk,175.43,9780702252990
3054,Kitchen,Banana Yoshimoto,Engelsk,187.13,9780802190468
3055,Pile of Bones,Bailey Cunningham,Engelsk,71.51,9781101624890
3056,Untold Night and Day,Bae Suah,Engelsk,84.95,9781473565814
3057,Fit in 10: Slim & Strong--for Life!,Jenna Southerland,Engelsk,95.26,9781623369965
3058,Eczema Detox,Karen Fischer,Engelsk,81.92,9781775593690
3059,Emotions Revealed,Paul Ekman,Engelsk,37.2,9781780225500
3060,Crepe Paper Flowers,Lia Griffith,Engelsk,35.69,9781984822383
3061,Hard & Heart 3: Die Zähmung der Haselnuss,Sara-Maria Lukas,Tysk,65.17,9783864952265
3062,Signe,Lars Johansson,Dansk,79.95,9788702107913
3063,7. a,Bjarne Reuter,Dansk,49.95,9788702158199
3064,Slå den røde dronning,Hugo Gården,Dansk,79.95,9788702170030
3065,H. Rider Haggards Kong Salomons miner,Astrid Heise-Fjeldgren,Dansk,49.95,9788702173406
3066,The Hunger Games 1 - Dødsspillet,Suzanne Collins,Dansk,129.95,9788702175240
3067,Barndom,Tove Ditlevsen,Dansk,49.95,9788702203448
3068,Den lange rejse,Johannes V. Jensen,Dansk,49.95,9788702208955
3069,Slå til!,Anne Katrine Lund,Dansk,84.95,9788702261820
3070,Ønskekuglen,Mette Vedsø,Dansk,79.95,9788702331370
3071,Hertugens hævn,Sarah MacLean,Dansk,129.95,9788702331479
3072,Dronningens dilemma,Sarah MacLean,Dansk,129.95,9788702331493
3073,Døden i Harkaberg,Lars Kjædegaard,Dansk,79.95,9788702340907
3074,Hund,Tina Sakura Bestle,Dansk,49.95,9788702342925
3075,Pestnætter,Orhan Pamuk,Dansk,129.95,9788702362923
3076,"Pige, 1983",Linn Ullmann,Dansk,129.95,9788702363876
3077,Jul hos familien Chadwick,Marcia Willett,Dansk,79.95,9788702383430
3078,Breve fra vejen af rågummisåler,Eik Skaløe,Dansk,99.95,9788711356340
3079,Torden over landet,Wilbur Smith,Dansk,69.95,9788711388075
3080,Akvarelteknikker og eksperimenter,Birgitta Glode,Dansk,69.95,9788711415313
3081,Mal landskaber i akvarel,Birgitta Glode,Dansk,69.95,9788711422397
3082,NOPI,Yotam Ottolenghi,Dansk,149.95,9788711519967
3083,Lige børn leger bedst,Christine Skou,Dansk,69.95,9788711907610
3084,Fandens forår,Niels Krause-Kjær,Dansk,79.95,9788711912829
3085,Da Audrey Wilde forsvandt,Eve Chase,Dansk,179.95,9788711919569
3086,Straffet på livet – del 1,Niels H. Kragh-Nielsen,Dansk,64.95,9788712063728
3087,Skovserne - det lille folk i skoven,Carl Frederik Garde,Dansk,49.95,9788726092240
3088,Isaac Newton og hans betydning for videnskaben,Kristian Kroman,Dansk,49.95,9788726951646
3089,Timeglasmodellen,Dr Kris Verburgh,Dansk,79.95,9788740017007
3090,Halvt i himlen,Lone Hørslev,Dansk,199.95,9788740074161
3091,Takt og tone - hvordan vi omgås,Emma Gad,Dansk,25,9788740433272
3092,I bjørnens kløer,Peter Mogensen,Dansk,149.95,9788740623215
3093,Første Samuelsbog & Anden Samuelsbog,Ingrid Ank,Dansk,74.95,9788741009490
3094,Sammenhængskraften,Jakob Wolf,Dansk,119.95,9788741010328
3095,De tre bukke bruse,Jane Bingham,Dansk,49.95,9788762725508
3096,Hundehoved,Morten Ramsland,Dansk,79.95,9788763820073
3097,Silke,Bent Haller,Dansk,49.95,9788763829649
3098,Arven,Katherine Webb,Dansk,79.95,9788763831741
3099,De Hvide Mænd,Kenneth Bøgh Andersen,Dansk,79.95,9788763834339
3100,En sang fra fortiden,Katherine Webb,Dansk,79.95,9788763838481
3151,Illegal,Andrew Donkin,Engelsk,37.2,9781444931693
3152,Heartstopper Volume 1,Alice Oseman,Engelsk,51.19,9781444951394
3153,Flirtation: Submissive 9,Tara Sue Me,Engelsk,24.95,9781472242730
3154,When in Rome,Sarah Adams,Engelsk,41.86,9781472297068
3155,Practice Makes Perfect,Sarah Adams,Engelsk,41.86,9781472297099
3156,Deviate,Beau Lotto,Engelsk,37.2,9781474600354
3157,Asking For It,Alyssa Kress,Engelsk,9.95,9781476177717
3158,Aloysius X. L. Pendergast,Douglas Preston,Engelsk,24.95,9781504074544
3159,"You, With a View",Jessica Joyce,Engelsk,65.17,9781529199673
3160,Considerations on Representative Government,John Stuart Mill,Engelsk,10.22,9781531205409
3161,Rest is Resistance,Tricia Hersey,Engelsk,94.95,9781783255177
3162,MEG,Steve Alten,Engelsk,34.99,9781786695734
3163,"Sure, I'll Join Your Cult",Maria Bamford,Engelsk,164.95,9781982168582
3164,De første 100 dage,Lars Bo Hansen,Dansk,49.95,9788702095630
3165,Kampen om sandhederne,Rune Lykkeberg,Dansk,49.95,9788702096385
3166,Poesibog,Naja Marie Aidt,Dansk,49.95,9788702097078
3167,Alt andet er løgn,Niels Frank,Dansk,49.95,9788702106695
3168,Sult,Knut Hamsun,Dansk,49.95,9788702197396
3169,Troskabens bånd,Barbara Taylor Bradford,Dansk,84.95,9788702205725
3170,Cavendons døtre,Barbara Taylor Bradford,Dansk,84.95,9788702205732
3171,Christas to forlovelser,Karsten Lund,Dansk,49.95,9788702217902
3172,Doktor Glas,Hjalmar Söderberg,Dansk,49.95,9788702243574
3173,Test dine ideer,David J. Bland,Dansk,129.95,9788702326772
3174,Roser i december,Kristin Hannah,Dansk,49.95,9788702371925
3175,Vixen 03,Clive Cussler,Dansk,49.95,9788702373295
3176,Fjenden i spejlet,Leif Davidsen,Dansk,99.95,9788711398739
3177,Sapiens - En kort historie om menneskeheden,Yuval Noah Harari,Dansk,149.95,9788711452394
3178,Maskedans,Victoria Holt,Dansk,99.95,9788711455333
3179,Den tomme trone,Bernard Cornwell,Dansk,99.95,9788711459041
3180,Familien Gyldenkål,Poul-Henrik Trampe,Dansk,79.95,9788711583401
3181,Kongens brud,Barbara Cartland,Dansk,69.95,9788711641705
3182,Humboldts gave,Saul Bellow,Dansk,99.95,9788711649725
3183,Rasmus i kamp,Niels K. Kristensen,Dansk,69.95,9788711769607
3184,Rasmus ved fronten,Niels K. Kristensen,Dansk,69.95,9788711769614
3185,Rasmus ved Dybbøl,Niels K. Kristensen,Dansk,69.95,9788711769768
3186,Morgenstjernen,Karl Ove Knausgaard,Dansk,249.95,9788711995228
3187,Det blinde øje,Jeffrey Archer,Dansk,179.95,9788727002828
3188,Slut med forbudt,Morten Elsøe,Dansk,139.95,9788740033489
3189,Turen går til England & Wales,Kim Wiesener,Dansk,35,9788740055627
3190,Mand uden ansigt,Dennis Jürgensen,Dansk,199.95,9788740071375
3191,Malibu i flammer,Taylor Jenkins Reid,Dansk,139.95,9788740084160
3192,Syndflod,Hans Christian Aaskov,Dansk,129.95,9788740406825
3193,Fyrtøjet,H. C. Andersen,Dansk,9.95,9788740417128
3194,Genstart dit arbejdsliv,Rolf Bangsgaard,Dansk,179.95,9788740429930
3195,Juridisk ordbog,Carsten Høj Rasmussen,Dansk,10,9788740459357
3196,Så længe jeg skal ind ad din dør,10 danske forfattere,Dansk,20,9788740469684
3197,Nattergalen,H. C. Andersen,Dansk,9.95,9788740499506
3198,Meyermetoden,Heidi Meyer Vallentin,Dansk,149.95,9788740652543
3199,Modernitetens konsekvenser,Anthony Giddens,Dansk,139.95,9788741271149
3200,Vagusnerven,Tinna Møller Jensen,Dansk,64.95,9788743085720
3201,Ondskabens net,Max Seeck,Dansk,149.95,9788743400769
3202,Zetterborg-sagen,Max Seeck,Dansk,149.95,9788743402244
3203,Fri frø,Rebecca Bach-Lauritsen,Dansk,149.95,9788743406471
3204,De elskende i Paris,Carole Mortimer,Dansk,29.95,9788743509639
3205,Fanget i sin egen fælde / Kun en sekretær? / Megan og prinsen,Katherine Garbera,Dansk,109.95,9788743512998
3206,Udvælgelse af cases i kvalitative undersøgelser,Helle Neergaard,Dansk,74.95,9788759324493
3207,Paladin-profetien - Alliancen,Mark Frost,Dansk,129.95,9788763831673
3208,Tavs som graven,Arnaldur Indridason,Dansk,79.95,9788763837323
3209,Paladin-profetien - Arven,Mark Frost,Dansk,79.95,9788763841320
3210,Helenas hemmelighed,Lucinda Riley,Dansk,129.95,9788763861731
3211,Sorgenfri,Jo Nesbø,Dansk,89.95,9788770537940
3212,Den inderste kreds,Mari Jungstedt,Dansk,74.95,9788771081534
3213,Han danser på sin søns grav,Martin Kongstad,Dansk,99.95,9788771083224
3214,Hjemkomsten,Victoria Hislop,Dansk,99.95,9788771161113
3215,Kafka på stranden,Haruki Murakami,Dansk,159.95,9788771292497
3216,Fryser jeg,Martin Kongstad,Dansk,179.95,9788771371444
3217,Den islandske revolution,Søren Mentz,Dansk,89.95,9788771845280
3218,Det gode menneske,Rutger Bregman,Dansk,179.95,9788772384405
3219,Berninis øje,Iselin C. Hermann,Dansk,219.95,9788773397237
3220,Aargh! ,Frej Prahl,Dansk,169.95,9788774674023
3221,Seks personer søger en forfatter,Luigi Pirandello,Dansk,49.95,9788779794887
3222,Sov godt og nok,Bjarne Toftegård,Dansk,14.95,9788791913365
3223,Manden der ikke var morder,Michael Hjorth,Dansk,109.95,9788792639370
3224,Af en jægers dagbog,Ivan Turgenjev,Dansk,34.95,9788792883414
3225,Lille Claus og Store Claus,H. C. Andersen,Dansk,15.38,9788793540286
3226,Den flyvende kuffert,H. C. Andersen,Dansk,9.95,9788793540514
3227,Byens spor,Lars Saabye Christensen,Dansk,94.95,9788793661042
3228,Sande Tigre,Mick Herron,Dansk,179.95,9788793805361
3229,Anæstesi,Lars S. Rasmussen,Dansk,249.95,9788793810709
3230,Spis elefanten,Camilla Lender,Dansk,129.95,9788794301329
3231,Hammeren og korset,Charlotte Mandrup Larsen,Dansk,159.95,9788797398326
3232,Overlevelsesguide for projektlederen,Anders Lindskov,Dansk,49.95,9788797451908
3233,Dronning af blod,Anika Eibe,Dansk,49.95,9788799084227
3234,Rosenkoden,Kate Quinn,Dansk,179.95,9789150794106
3235,Estrid Ulvfare,Charlotte Mandrup Larsen,Dansk,139.95,9789152183465
3236,Silhuetten - 4,Christina Larsson,Dansk,79.95,9789180346870
3237,Døden går til fremvisning,Anders de la Motte,Dansk,159.95,9788770077453
3238,Kuffert fuld af drømme,Tania Blanchard,Dansk,159.95,9788775713929
3239,Aldrig,Ken Follett,Dansk,159.95,9788702340556
3240,Velkommen til evigheden,Camilla Grebe,Dansk,149.95,9788711996928
3241,Gentag,Spektakelstrik - Mie Firring,Dansk,199.95,9788740081343
3242,MUVE,Maria Hjorth,Dansk,249.95,9788794205306
3243,Supper & co.,Kirsten Skaarup,Dansk,79.95,9788740038392
3244,Ayurveda i dagligdagen,Mette Kold,Dansk,64.95,9788793479470
3245,Mrs. Dalloway,Virginia Woolf,Dansk,64.95,9788793763173
3246,Guds eget køkken,Eva Ravnbøl,Dansk,199.95,9788727129358
3247,Lasternes tid,Deepti Kapoor,Dansk,189.95,9788743404453
3248,All I Want for Christmas Is Yarn,Lindsey Newns,Engelsk,94.95,9780008558642
3249,Birth of the Pill,Jonathan Eig,Engelsk,105.21,9780230770157
3250,Art of Gathering,Priya Parker,Engelsk,89.95,9780241973851
3101,Det forbudte barn,Katherine Webb,Dansk,79.95,9788763849074
3102,Gemmesteder,Katherine Webb,Dansk,129.95,9788763856553
3103,Urmagerens datter,Kate Morton,Dansk,129.95,9788763860314
3104,Magtspillerne,Michael Connelly,Dansk,59.95,9788771293876
3105,Konstruktive hjælpesamtaler,Cato R.P. Bjørndal,Dansk,239.95,9788772044255
3106,Forklædt som nazist,Charlotte Johannsen,Dansk,89.95,9788775149100
3107,De dødes sommer,Trude Teige,Dansk,129.95,9788775620548
3108,Den tavse kvinde,Trude Teige,Dansk,129.95,9788775620562
3109,Giv aldrig op,Ellie Dean,Dansk,179.95,9788775931675
3110,Hvepsens år,Agnete Friis,Dansk,179.95,9788775933716
3111,Immunologi,Ralf Agger,Dansk,64.95,9788791319990
3112,Sokrates' forsvarstale,Platon,Dansk,49.95,9788792817754
3113,Giv din hund og kat et sundt liv,Lise Bang Hansen,Dansk,149.95,9788793068865
3114,PERKER4LIFE,Dhurata Emini-Obaidi,Dansk,49.95,9788793377301
3115,Kærlighed til alt levende,Carsten Graff,Dansk,159.95,9788793474079
3116,KALIFFEN,Nis Jakob,Dansk,79.95,9788793660212
3117,Bodega Blues,Henrik List,Dansk,159.95,9788793758995
3118,Som var en solstråle fanget i en spejlsal,Jacob Lassen,Dansk,99.95,9788793881167
3119,Underkastelse,Michel Houellebecq,Dansk,179.95,9788794024402
3120,Nordsjællands ukrudt,Laura Helena Pimentel da Silva,Dansk,109.95,9788794083065
3121,For dig,Michael Folkmann-Schjerbeck,Dansk,109.95,9788794377904
3122,#dkgame,Mikkel Lodahl,Dansk,159.95,9788797127407
3123,Hygge godt,Anette Harbech Olesen,Dansk,49.95,9788797158227
3124,Hvad laver ledelsen når medarbejderne bestemmer?,Bo Vestergaard,Dansk,169.95,9788797234617
3125,Det de skulle have lært os i 6. klasse,Michael Hansen,Dansk,129.95,9788797460511
3126,Erotik og sex: De grå sider 2,rapport Publishing,Engelsk,39.95,9788799596218
3127,Erotik og sex: De grå sider 5,rapports læsere,Dansk,24.95,9788799596249
3128,Den opmærksomme lytter,Anders Stahlschmidt,Dansk,279.95,9788799748372
3129,Bedre mødekultur,Kirsten Andersen,Dansk,144.95,9788799820870
3130,Over mit lig,Jeffrey Archer,Dansk,179.95,9788727014609
3131,Turen går til Portugal,Ove Rasmussen,Dansk,35,9788740068368
3132,Norwegian Wood,Haruki Murakami,Dansk,99.95,9788771295306
3133,Ondskabens yngel,Maj-Britt Randklit,Dansk,59.95,9788794289382
3134,Usynlig i mørke,Maj-Britt Randklit,Dansk,79.95,9788794289771
3135,"Narcissister - i familien, i parforholdet og på arbejdspladsen",Mette Glargaard,Dansk,189.95,9788799890590
3136,Israel - og naboerne,Herbert Pundik,Dansk,69.95,9788726115253
3137,Oostende 1936,Volker Weidermann,Dansk,109.95,9788740662771
3138,Lord of Wicked Intentions,Lorraine Heath,Engelsk,29.95,9780062093578
3139,Regeneration,Paul Hawken,Engelsk,139.95,9780141998923
3140,Red Scare,Don Carleton,Engelsk,175.43,9780292758575
3141,5 Days to a Perfect Night's Sleep for Your Child,Eduard Estivill,Engelsk,84.95,9780307757999
3142,Winner,David Baldacci,Engelsk,116.91,9780330527989
3143,Name of the Wind,Patrick Rothfuss,Engelsk,51.19,9780575087057
3144,"Stormlight Archive, Books 1-4",Brandon Sanderson,Engelsk,294.95,9781250334022
3145,Night Broken,Patricia Briggs,Engelsk,55.85,9781405513487
3146,Slated,Teri Terry,Engelsk,29.95,9781408319475
